event_id,pipeline_id,task_id,event_type,status,event_timestamp,duration_sec,records_in,records_out,error_message,created_at
856,3,8,task_succeeded,success,2026-04-03 01:19:00,960,39932,37157,,2026-04-03 01:19:00
857,3,9,task_started,running,2026-04-03 01:22:00,,,,,2026-04-03 01:22:00
858,3,9,task_succeeded,success,2026-04-03 01:26:00,240,9683,8709,,2026-04-03 01:26:00
859,3,,pipeline_completed,success,2026-04-03 01:27:00,2340,,,,2026-04-03 01:27:00
860,3,,pipeline_started,running,2026-04-03 12:55:00,,,,,2026-04-03 12:55:00
861,3,7,task_started,running,2026-04-03 12:57:00,,,,,2026-04-03 12:57:00
862,3,7,task_succeeded,success,2026-04-03 13:06:00,540,43230,40764,,2026-04-03 13:06:00
863,3,8,task_started,running,2026-04-03 13:09:00,,,,,2026-04-03 13:09:00
864,3,8,task_succeeded,success,2026-04-03 13:19:00,600,40511,36988,,2026-04-03 13:19:00
865,3,9,task_started,running,2026-04-03 13:21:00,,,,,2026-04-03 13:21:00
866,3,9,task_succeeded,success,2026-04-03 13:27:00,360,25295,23666,,2026-04-03 13:27:00
867,3,,pipeline_completed,success,2026-04-03 13:28:00,1980,,,,2026-04-03 13:28:00
868,3,,pipeline_started,running,2026-04-02 05:01:00,,,,,2026-04-02 05:01:00
869,3,7,task_started,running,2026-04-02 05:03:00,,,,,2026-04-02 05:03:00
870,3,7,task_succeeded,success,2026-04-02 05:13:00,600,44289,36397,,2026-04-02 05:13:00
871,3,8,task_started,running,2026-04-02 05:14:00,,,,,2026-04-02 05:14:00
872,3,8,task_failed,failed,2026-04-02 05:34:00,1200,5855,,schema mismatch,2026-04-02 05:34:00
873,3,8,task_retry,retrying,2026-04-02 05:36:00,,,,,2026-04-02 05:36:00
874,3,9,task_started,running,2026-04-02 05:59:00,,,,,2026-04-02 05:59:00
875,3,9,task_succeeded,success,2026-04-02 06:06:00,420,5098,4562,,2026-04-02 06:06:00
876,3,,pipeline_completed,completed_with_issues,2026-04-02 06:07:00,3960,,,,2026-04-02 06:07:00
877,3,,pipeline_started,running,2026-04-02 18:46:00,,,,,2026-04-02 18:46:00
878,3,7,task_started,running,2026-04-02 18:49:00,,,,,2026-04-02 18:49:00
879,3,7,task_succeeded,success,2026-04-02 18:57:00,480,39978,38584,,2026-04-02 18:57:00
880,3,8,task_started,running,2026-04-02 18:59:00,,,,,2026-04-02 18:59:00
881,3,8,task_succeeded,success,2026-04-02 19:18:00,1140,12832,11120,,2026-04-02 19:18:00
882,3,9,task_started,running,2026-04-02 19:20:00,,,,,2026-04-02 19:20:00
883,3,9,task_succeeded,success,2026-04-02 19:27:00,420,34408,33999,,2026-04-02 19:27:00
884,3,,pipeline_completed,success,2026-04-02 19:28:00,2520,,,,2026-04-02 19:28:00
885,3,,pipeline_started,running,2026-04-01 02:15:00,,,,,2026-04-01 02:15:00
886,3,7,task_started,running,2026-04-01 02:16:00,,,,,2026-04-01 02:16:00
887,3,7,task_succeeded,success,2026-04-01 02:26:00,600,7961,7739,,2026-04-01 02:26:00
888,3,8,task_started,running,2026-04-01 02:28:00,,,,,2026-04-01 02:28:00
889,3,8,task_succeeded,success,2026-04-01 02:46:00,1080,25204,20961,,2026-04-01 02:46:00
890,3,9,task_started,running,2026-04-01 02:48:00,,,,,2026-04-01 02:48:00
891,3,9,task_succeeded,success,2026-04-01 02:51:00,180,3193,3138,,2026-04-01 02:51:00
892,3,,pipeline_completed,success,2026-04-01 02:52:00,2220,,,,2026-04-01 02:52:00
893,3,,pipeline_started,running,2026-03-31 11:54:00,,,,,2026-03-31 11:54:00
894,3,7,task_started,running,2026-03-31 11:55:00,,,,,2026-03-31 11:55:00
895,3,7,task_succeeded,success,2026-03-31 12:02:00,420,34782,29857,,2026-03-31 12:02:00
896,3,8,task_started,running,2026-03-31 12:03:00,,,,,2026-03-31 12:03:00
897,3,8,task_succeeded,success,2026-03-31 12:21:00,1080,33366,30337,,2026-03-31 12:21:00
898,3,9,task_started,running,2026-03-31 12:24:00,,,,,2026-03-31 12:24:00
899,3,9,task_succeeded,success,2026-03-31 12:27:00,180,45526,39098,,2026-03-31 12:27:00
900,3,,pipeline_completed,success,2026-03-31 12:28:00,2040,,,,2026-03-31 12:28:00
901,3,,pipeline_started,running,2026-03-31 14:14:00,,,,,2026-03-31 14:14:00
902,3,7,task_started,running,2026-03-31 14:16:00,,,,,2026-03-31 14:16:00
903,3,7,task_succeeded,success,2026-03-31 14:23:00,420,7049,5728,,2026-03-31 14:23:00
904,3,8,task_started,running,2026-03-31 14:24:00,,,,,2026-03-31 14:24:00
905,3,8,task_succeeded,success,2026-03-31 14:44:00,1200,36147,35102,,2026-03-31 14:44:00
906,3,9,task_started,running,2026-03-31 14:47:00,,,,,2026-03-31 14:47:00
907,3,9,task_succeeded,success,2026-03-31 14:51:00,240,46095,45124,,2026-03-31 14:51:00
908,3,,pipeline_completed,success,2026-03-31 14:52:00,2280,,,,2026-03-31 14:52:00
909,3,,pipeline_started,running,2026-03-30 15:19:00,,,,,2026-03-30 15:19:00
910,3,7,task_started,running,2026-03-30 15:20:00,,,,,2026-03-30 15:20:00
911,3,7,task_succeeded,success,2026-03-30 15:25:00,300,35960,30418,,2026-03-30 15:25:00
912,3,8,task_started,running,2026-03-30 15:28:00,,,,,2026-03-30 15:28:00
913,3,8,task_failed,failed,2026-03-30 15:42:00,840,40723,,source data unavailable,2026-03-30 15:42:00
914,3,8,task_retry,retrying,2026-03-30 15:44:00,,,,,2026-03-30 15:44:00
915,3,9,task_started,running,2026-03-30 16:00:00,,,,,2026-03-30 16:00:00
916,3,9,task_succeeded,success,2026-03-30 16:04:00,240,1962,1628,,2026-03-30 16:04:00
917,3,,pipeline_completed,completed_with_issues,2026-03-30 16:05:00,2760,,,,2026-03-30 16:05:00
918,3,,pipeline_started,running,2026-03-29 21:11:00,,,,,2026-03-29 21:11:00
919,3,7,task_started,running,2026-03-29 21:12:00,,,,,2026-03-29 21:12:00
920,3,7,task_succeeded,success,2026-03-29 21:18:00,360,14711,13691,,2026-03-29 21:18:00
921,3,8,task_started,running,2026-03-29 21:20:00,,,,,2026-03-29 21:20:00
922,3,8,task_succeeded,success,2026-03-29 21:39:00,1140,48115,45221,,2026-03-29 21:39:00
923,3,9,task_started,running,2026-03-29 21:40:00,,,,,2026-03-29 21:40:00
924,3,9,task_succeeded,success,2026-03-29 21:43:00,180,5924,5664,,2026-03-29 21:43:00
925,3,,pipeline_completed,success,2026-03-29 21:44:00,1980,,,,2026-03-29 21:44:00
926,3,,pipeline_started,running,2026-03-28 22:30:00,,,,,2026-03-28 22:30:00
927,3,7,task_started,running,2026-03-28 22:31:00,,,,,2026-03-28 22:31:00
928,3,7,task_succeeded,success,2026-03-28 22:36:00,300,20316,16936,,2026-03-28 22:36:00
929,3,8,task_started,running,2026-03-28 22:38:00,,,,,2026-03-28 22:38:00
930,3,8,task_succeeded,success,2026-03-28 22:55:00,1020,46838,39322,,2026-03-28 22:55:00
931,3,9,task_started,running,2026-03-28 22:56:00,,,,,2026-03-28 22:56:00
932,3,9,task_succeeded,success,2026-03-28 23:01:00,300,28013,25533,,2026-03-28 23:01:00
933,3,,pipeline_completed,success,2026-03-28 23:02:00,1920,,,,2026-03-28 23:02:00
934,3,,pipeline_started,running,2026-03-27 20:06:00,,,,,2026-03-27 20:06:00
935,3,7,task_started,running,2026-03-27 20:07:00,,,,,2026-03-27 20:07:00
936,3,7,task_succeeded,success,2026-03-27 20:14:00,420,25355,22949,,2026-03-27 20:14:00
937,3,8,task_started,running,2026-03-27 20:15:00,,,,,2026-03-27 20:15:00
938,3,8,task_succeeded,success,2026-03-27 20:32:00,1020,21342,18642,,2026-03-27 20:32:00
939,3,9,task_started,running,2026-03-27 20:34:00,,,,,2026-03-27 20:34:00
940,3,9,task_succeeded,success,2026-03-27 20:39:00,300,15311,14515,,2026-03-27 20:39:00
941,3,,pipeline_completed,success,2026-03-27 20:40:00,2040,,,,2026-03-27 20:40:00
942,3,,pipeline_started,running,2026-03-26 21:35:00,,,,,2026-03-26 21:35:00
943,3,7,task_started,running,2026-03-26 21:37:00,,,,,2026-03-26 21:37:00
944,3,7,task_succeeded,success,2026-03-26 21:42:00,300,13707,10977,,2026-03-26 21:42:00
945,3,8,task_started,running,2026-03-26 21:45:00,,,,,2026-03-26 21:45:00
946,3,8,task_succeeded,success,2026-03-26 22:01:00,960,16159,14146,,2026-03-26 22:01:00
947,3,9,task_started,running,2026-03-26 22:02:00,,,,,2026-03-26 22:02:00
948,3,9,task_failed,failed,2026-03-26 22:06:00,240,9685,,null values encountered,2026-03-26 22:06:00
949,3,9,task_retry,retrying,2026-03-26 22:08:00,,,,,2026-03-26 22:08:00
950,3,,pipeline_completed,completed_with_issues,2026-03-26 22:13:00,2280,,,,2026-03-26 22:13:00
951,3,,pipeline_started,running,2026-03-25 02:15:00,,,,,2026-03-25 02:15:00
952,3,7,task_started,running,2026-03-25 02:16:00,,,,,2026-03-25 02:16:00
953,3,7,task_succeeded,success,2026-03-25 02:25:00,540,25857,23491,,2026-03-25 02:25:00
954,3,8,task_started,running,2026-03-25 02:27:00,,,,,2026-03-25 02:27:00
955,3,8,task_failed,failed,2026-03-25 02:39:00,720,20785,,schema mismatch,2026-03-25 02:39:00
956,3,8,task_retry,retrying,2026-03-25 02:41:00,,,,,2026-03-25 02:41:00
957,3,9,task_started,running,2026-03-25 02:56:00,,,,,2026-03-25 02:56:00
958,3,9,task_failed,failed,2026-03-25 03:04:00,480,16315,,out of memory,2026-03-25 03:04:00
959,3,9,task_retry,retrying,2026-03-25 03:06:00,,,,,2026-03-25 03:06:00
960,3,,pipeline_completed,completed_with_issues,2026-03-25 03:15:00,3600,,,,2026-03-25 03:15:00
961,3,,pipeline_started,running,2026-03-25 21:20:00,,,,,2026-03-25 21:20:00
962,3,7,task_started,running,2026-03-25 21:22:00,,,,,2026-03-25 21:22:00
963,3,7,task_succeeded,success,2026-03-25 21:28:00,360,8052,7726,,2026-03-25 21:28:00
964,3,8,task_started,running,2026-03-25 21:31:00,,,,,2026-03-25 21:31:00
965,3,8,task_succeeded,success,2026-03-25 21:47:00,960,31267,25527,,2026-03-25 21:47:00
966,3,9,task_started,running,2026-03-25 21:49:00,,,,,2026-03-25 21:49:00
967,3,9,task_succeeded,success,2026-03-25 21:52:00,180,46283,42368,,2026-03-25 21:52:00
968,3,,pipeline_completed,success,2026-03-25 21:53:00,1980,,,,2026-03-25 21:53:00
969,3,,pipeline_started,running,2026-03-24 04:17:00,,,,,2026-03-24 04:17:00
970,3,7,task_started,running,2026-03-24 04:18:00,,,,,2026-03-24 04:18:00
971,3,7,task_succeeded,success,2026-03-24 04:27:00,540,42229,42143,,2026-03-24 04:27:00
972,3,8,task_started,running,2026-03-24 04:30:00,,,,,2026-03-24 04:30:00
973,3,8,task_succeeded,success,2026-03-24 04:43:00,780,44679,42186,,2026-03-24 04:43:00
974,3,9,task_started,running,2026-03-24 04:44:00,,,,,2026-03-24 04:44:00
975,3,9,task_succeeded,success,2026-03-24 04:48:00,240,47172,38171,,2026-03-24 04:48:00
976,3,,pipeline_completed,success,2026-03-24 04:49:00,1920,,,,2026-03-24 04:49:00
977,3,,pipeline_started,running,2026-03-24 07:31:00,,,,,2026-03-24 07:31:00
978,3,7,task_started,running,2026-03-24 07:32:00,,,,,2026-03-24 07:32:00
979,3,7,task_succeeded,success,2026-03-24 07:40:00,480,17076,14378,,2026-03-24 07:40:00
980,3,8,task_started,running,2026-03-24 07:42:00,,,,,2026-03-24 07:42:00
981,3,8,task_succeeded,success,2026-03-24 08:02:00,1200,11186,9825,,2026-03-24 08:02:00
982,3,9,task_started,running,2026-03-24 08:05:00,,,,,2026-03-24 08:05:00
983,3,9,task_succeeded,success,2026-03-24 08:11:00,360,7081,6300,,2026-03-24 08:11:00
984,3,,pipeline_completed,success,2026-03-24 08:12:00,2460,,,,2026-03-24 08:12:00
985,3,,pipeline_started,running,2026-03-23 07:29:00,,,,,2026-03-23 07:29:00
986,3,7,task_started,running,2026-03-23 07:31:00,,,,,2026-03-23 07:31:00
987,3,7,task_succeeded,success,2026-03-23 07:40:00,540,34970,30170,,2026-03-23 07:40:00
988,3,8,task_started,running,2026-03-23 07:43:00,,,,,2026-03-23 07:43:00
989,3,8,task_succeeded,success,2026-03-23 07:56:00,780,9807,8548,,2026-03-23 07:56:00
990,3,9,task_started,running,2026-03-23 07:58:00,,,,,2026-03-23 07:58:00
991,3,9,task_succeeded,success,2026-03-23 08:02:00,240,16677,13732,,2026-03-23 08:02:00
992,3,,pipeline_completed,success,2026-03-23 08:03:00,2040,,,,2026-03-23 08:03:00
993,3,,pipeline_started,running,2026-03-23 03:00:00,,,,,2026-03-23 03:00:00
994,3,7,task_started,running,2026-03-23 03:02:00,,,,,2026-03-23 03:02:00
995,3,7,task_succeeded,success,2026-03-23 03:09:00,420,39070,31569,,2026-03-23 03:09:00
996,3,8,task_started,running,2026-03-23 03:10:00,,,,,2026-03-23 03:10:00
997,3,8,task_succeeded,success,2026-03-23 03:30:00,1200,35639,29690,,2026-03-23 03:30:00
998,3,9,task_started,running,2026-03-23 03:31:00,,,,,2026-03-23 03:31:00
999,3,9,task_succeeded,success,2026-03-23 03:36:00,300,39073,38022,,2026-03-23 03:36:00
1000,3,,pipeline_completed,success,2026-03-23 03:37:00,2220,,,,2026-03-23 03:37:00
1001,3,,pipeline_started,running,2026-03-22 20:28:00,,,,,2026-03-22 20:28:00
1002,3,7,task_started,running,2026-03-22 20:29:00,,,,,2026-03-22 20:29:00
1003,3,7,task_succeeded,success,2026-03-22 20:39:00,600,38905,33639,,2026-03-22 20:39:00
1004,3,8,task_started,running,2026-03-22 20:41:00,,,,,2026-03-22 20:41:00
1005,3,8,task_succeeded,success,2026-03-22 20:57:00,960,29111,26613,,2026-03-22 20:57:00
1006,3,9,task_started,running,2026-03-22 21:00:00,,,,,2026-03-22 21:00:00
1007,3,9,task_succeeded,success,2026-03-22 21:07:00,420,11359,9700,,2026-03-22 21:07:00
1008,3,,pipeline_completed,success,2026-03-22 21:08:00,2400,,,,2026-03-22 21:08:00
1009,3,,pipeline_started,running,2026-03-22 19:28:00,,,,,2026-03-22 19:28:00
1010,3,7,task_started,running,2026-03-22 19:30:00,,,,,2026-03-22 19:30:00
1011,3,7,task_failed,failed,2026-03-22 19:36:00,360,20958,,null values encountered,2026-03-22 19:36:00
1012,3,7,task_retry,retrying,2026-03-22 19:38:00,,,,,2026-03-22 19:38:00
1013,3,8,task_started,running,2026-03-22 19:45:00,,,,,2026-03-22 19:45:00
1014,3,8,task_succeeded,success,2026-03-22 20:00:00,900,44657,44202,,2026-03-22 20:00:00
1015,3,9,task_started,running,2026-03-22 20:02:00,,,,,2026-03-22 20:02:00
1016,3,9,task_succeeded,success,2026-03-22 20:09:00,420,14488,14034,,2026-03-22 20:09:00
1017,3,,pipeline_completed,completed_with_issues,2026-03-22 20:10:00,2520,,,,2026-03-22 20:10:00
1018,3,,pipeline_started,running,2026-03-21 01:50:00,,,,,2026-03-21 01:50:00
1019,3,7,task_started,running,2026-03-21 01:52:00,,,,,2026-03-21 01:52:00
1020,3,7,task_succeeded,success,2026-03-21 01:58:00,360,30707,29602,,2026-03-21 01:58:00
1021,3,8,task_started,running,2026-03-21 01:59:00,,,,,2026-03-21 01:59:00
1022,3,8,task_succeeded,success,2026-03-21 02:12:00,780,42557,39942,,2026-03-21 02:12:00
1023,3,9,task_started,running,2026-03-21 02:14:00,,,,,2026-03-21 02:14:00
1024,3,9,task_succeeded,success,2026-03-21 02:17:00,180,35091,30021,,2026-03-21 02:17:00
1025,3,,pipeline_completed,success,2026-03-21 02:18:00,1680,,,,2026-03-21 02:18:00
1026,3,,pipeline_started,running,2026-03-20 05:45:00,,,,,2026-03-20 05:45:00
1027,3,7,task_started,running,2026-03-20 05:47:00,,,,,2026-03-20 05:47:00
1028,3,7,task_succeeded,success,2026-03-20 05:55:00,480,1965,1696,,2026-03-20 05:55:00
1029,3,8,task_started,running,2026-03-20 05:56:00,,,,,2026-03-20 05:56:00
1030,3,8,task_succeeded,success,2026-03-20 06:12:00,960,34005,33926,,2026-03-20 06:12:00
1031,3,9,task_started,running,2026-03-20 06:13:00,,,,,2026-03-20 06:13:00
1032,3,9,task_failed,failed,2026-03-20 06:21:00,480,2809,,connection timeout,2026-03-20 06:21:00
1033,3,9,task_retry,retrying,2026-03-20 06:23:00,,,,,2026-03-20 06:23:00
1034,3,,pipeline_completed,completed_with_issues,2026-03-20 06:32:00,2820,,,,2026-03-20 06:32:00
1035,3,,pipeline_started,running,2026-03-19 09:59:00,,,,,2026-03-19 09:59:00
1036,3,7,task_started,running,2026-03-19 10:01:00,,,,,2026-03-19 10:01:00
1037,3,7,task_succeeded,success,2026-03-19 10:06:00,300,15833,13720,,2026-03-19 10:06:00
1038,3,8,task_started,running,2026-03-19 10:07:00,,,,,2026-03-19 10:07:00
1039,3,8,task_succeeded,success,2026-03-19 10:25:00,1080,2397,2153,,2026-03-19 10:25:00
1040,3,9,task_started,running,2026-03-19 10:28:00,,,,,2026-03-19 10:28:00
1041,3,9,task_succeeded,success,2026-03-19 10:31:00,180,17301,15144,,2026-03-19 10:31:00
1042,3,,pipeline_completed,success,2026-03-19 10:32:00,1980,,,,2026-03-19 10:32:00
1043,3,,pipeline_started,running,2026-03-19 12:33:00,,,,,2026-03-19 12:33:00
1044,3,7,task_started,running,2026-03-19 12:34:00,,,,,2026-03-19 12:34:00
1045,3,7,task_succeeded,success,2026-03-19 12:43:00,540,8377,7298,,2026-03-19 12:43:00
1046,3,8,task_started,running,2026-03-19 12:46:00,,,,,2026-03-19 12:46:00
1047,3,8,task_succeeded,success,2026-03-19 12:59:00,780,29457,24342,,2026-03-19 12:59:00
1048,3,9,task_started,running,2026-03-19 13:02:00,,,,,2026-03-19 13:02:00
1049,3,9,task_succeeded,success,2026-03-19 13:09:00,420,12750,11646,,2026-03-19 13:09:00
1050,3,,pipeline_completed,success,2026-03-19 13:10:00,2220,,,,2026-03-19 13:10:00
1051,3,,pipeline_started,running,2026-03-18 21:27:00,,,,,2026-03-18 21:27:00
1052,3,7,task_started,running,2026-03-18 21:28:00,,,,,2026-03-18 21:28:00
1053,3,7,task_succeeded,success,2026-03-18 21:33:00,300,17656,14500,,2026-03-18 21:33:00
1054,3,8,task_started,running,2026-03-18 21:34:00,,,,,2026-03-18 21:34:00
1055,3,8,task_succeeded,success,2026-03-18 21:48:00,840,34084,32071,,2026-03-18 21:48:00
1056,3,9,task_started,running,2026-03-18 21:50:00,,,,,2026-03-18 21:50:00
1057,3,9,task_succeeded,success,2026-03-18 21:54:00,240,37999,33826,,2026-03-18 21:54:00
1058,3,,pipeline_completed,success,2026-03-18 21:55:00,1680,,,,2026-03-18 21:55:00
1059,3,,pipeline_started,running,2026-03-18 02:51:00,,,,,2026-03-18 02:51:00
1060,3,7,task_started,running,2026-03-18 02:52:00,,,,,2026-03-18 02:52:00
1061,3,7,task_succeeded,success,2026-03-18 03:00:00,480,45718,39596,,2026-03-18 03:00:00
1062,3,8,task_started,running,2026-03-18 03:03:00,,,,,2026-03-18 03:03:00
1063,3,8,task_succeeded,success,2026-03-18 03:23:00,1200,49357,40876,,2026-03-18 03:23:00
1064,3,9,task_started,running,2026-03-18 03:24:00,,,,,2026-03-18 03:24:00
1065,3,9,task_succeeded,success,2026-03-18 03:28:00,240,16038,15611,,2026-03-18 03:28:00
1066,3,,pipeline_completed,success,2026-03-18 03:29:00,2280,,,,2026-03-18 03:29:00
1067,3,,pipeline_started,running,2026-03-17 08:20:00,,,,,2026-03-17 08:20:00
1068,3,7,task_started,running,2026-03-17 08:22:00,,,,,2026-03-17 08:22:00
1069,3,7,task_succeeded,success,2026-03-17 08:27:00,300,8875,7357,,2026-03-17 08:27:00
1070,3,8,task_started,running,2026-03-17 08:30:00,,,,,2026-03-17 08:30:00
1071,3,8,task_succeeded,success,2026-03-17 08:45:00,900,40685,39811,,2026-03-17 08:45:00
1072,3,9,task_started,running,2026-03-17 08:46:00,,,,,2026-03-17 08:46:00
1073,3,9,task_succeeded,success,2026-03-17 08:50:00,240,15396,13212,,2026-03-17 08:50:00
1074,3,,pipeline_completed,success,2026-03-17 08:51:00,1860,,,,2026-03-17 08:51:00
1075,3,,pipeline_started,running,2026-03-17 21:20:00,,,,,2026-03-17 21:20:00
1076,3,7,task_started,running,2026-03-17 21:22:00,,,,,2026-03-17 21:22:00
1077,3,7,task_succeeded,success,2026-03-17 21:31:00,540,20201,18821,,2026-03-17 21:31:00
1078,3,8,task_started,running,2026-03-17 21:34:00,,,,,2026-03-17 21:34:00
1079,3,8,task_succeeded,success,2026-03-17 21:44:00,600,45361,43357,,2026-03-17 21:44:00
1080,3,9,task_started,running,2026-03-17 21:46:00,,,,,2026-03-17 21:46:00
1081,3,9,task_succeeded,success,2026-03-17 21:51:00,300,41958,40953,,2026-03-17 21:51:00
1082,3,,pipeline_completed,success,2026-03-17 21:52:00,1920,,,,2026-03-17 21:52:00
1083,3,,pipeline_started,running,2026-03-16 22:11:00,,,,,2026-03-16 22:11:00
1084,3,7,task_started,running,2026-03-16 22:14:00,,,,,2026-03-16 22:14:00
1085,3,7,task_succeeded,success,2026-03-16 22:19:00,300,4069,3800,,2026-03-16 22:19:00
1086,3,8,task_started,running,2026-03-16 22:20:00,,,,,2026-03-16 22:20:00
1087,3,8,task_succeeded,success,2026-03-16 22:39:00,1140,46349,40244,,2026-03-16 22:39:00
1088,3,9,task_started,running,2026-03-16 22:42:00,,,,,2026-03-16 22:42:00
1089,3,9,task_succeeded,success,2026-03-16 22:49:00,420,14499,11811,,2026-03-16 22:49:00
1090,3,,pipeline_completed,success,2026-03-16 22:50:00,2340,,,,2026-03-16 22:50:00
1091,3,,pipeline_started,running,2026-03-16 22:48:00,,,,,2026-03-16 22:48:00
1092,3,7,task_started,running,2026-03-16 22:50:00,,,,,2026-03-16 22:50:00
1093,3,7,task_succeeded,success,2026-03-16 22:55:00,300,32931,26399,,2026-03-16 22:55:00
1094,3,8,task_started,running,2026-03-16 22:58:00,,,,,2026-03-16 22:58:00
1095,3,8,task_succeeded,success,2026-03-16 23:12:00,840,32118,31384,,2026-03-16 23:12:00
1096,3,9,task_started,running,2026-03-16 23:15:00,,,,,2026-03-16 23:15:00
1097,3,9,task_succeeded,success,2026-03-16 23:18:00,180,13159,12705,,2026-03-16 23:18:00
1098,3,,pipeline_completed,success,2026-03-16 23:19:00,1860,,,,2026-03-16 23:19:00
1099,3,,pipeline_started,running,2026-03-15 18:39:00,,,,,2026-03-15 18:39:00
1100,3,7,task_started,running,2026-03-15 18:40:00,,,,,2026-03-15 18:40:00
1101,3,7,task_succeeded,success,2026-03-15 18:45:00,300,1645,1417,,2026-03-15 18:45:00
1102,3,8,task_started,running,2026-03-15 18:48:00,,,,,2026-03-15 18:48:00
1103,3,8,task_succeeded,success,2026-03-15 19:03:00,900,8185,7067,,2026-03-15 19:03:00
1104,3,9,task_started,running,2026-03-15 19:05:00,,,,,2026-03-15 19:05:00
1105,3,9,task_succeeded,success,2026-03-15 19:09:00,240,30516,26837,,2026-03-15 19:09:00
